,COLLECTTIME,ENODEBID,CELLID,CELLNAME,ERAB_SR,ERAB_DR,X2_HOSR,IRAT_HOSR,IntraFreq_HOSR,DL_Thr_Mbps,UL_Thr_Mbps,PS_DL_Traf_MB,MS-BS_Distance,ERAB_DR_Usr
6718,2021-08-27,14748,21,MARCE748_L01A,1.0,0.0,97.98,,98.69,21.69,9.24,2925.29,0.43,1.17
6719,2021-08-27,14748,22,MARCE748_L01B,1.0,0.25,96.19,93.6,96.85,2.19,3.11,47183.57,4.22,0.56
6720,2021-08-27,14748,23,MARCE748_L01C,1.0,0.02,97.76,88.24,98.99,10.44,6.4,24705.03,0.4,0.12
6721,2021-08-27,14748,31,MARCE748_L03A,1.0,0.31,96.66,100.0,97.12,4.93,4.24,34408.61,4.52,1.01
6722,2021-08-27,14748,32,MARCE748_L03B,1.0,0.23,97.22,97.06,97.68,9.04,4.21,45135.34,2.05,0.77
6723,2021-08-27,14748,33,MARCE748_L03C,1.0,0.14,95.39,100.0,96.46,2.72,3.85,42908.43,1.45,0.32
6724,2021-08-27,14748,41,MARCE748_L07A,1.0,0.02,98.15,98.08,98.82,16.64,3.59,57892.63,1.72,0.68
6725,2021-08-27,14748,42,MARCE748_L07B,1.0,0.03,97.38,98.0,98.21,10.11,3.43,141144.19,2.95,0.45
6726,2021-08-27,14748,43,MARCE748_L07C,1.0,0.03,95.22,91.49,99.01,3.27,4.35,114231.17,1.4,0.14
6727,2021-08-27,14749,21,MARNC749_L01A,0.99,4.12,84.27,,84.96,4.58,2.12,84.04,7.14,11.51
6728,2021-08-27,14749,22,MARNC749_L01B,0.99,0.82,97.4,,98.26,24.33,3.93,5280.88,0.93,1.64
6729,2021-08-27,14749,23,MARNC749_L01C,0.98,0.23,98.5,100.0,98.56,38.12,6.71,1303.8,0.84,0.91
6730,2021-08-27,14749,31,MARNC749_L03A,1.0,0.0,97.49,100.0,98.3,27.05,4.78,3474.39,0.55,0.53
6731,2021-08-27,14749,32,MARNC749_L03B,1.0,0.07,98.21,100.0,98.99,28.78,3.76,49566.68,0.82,0.31
6732,2021-08-27,14749,33,MARNC749_L03C,1.0,0.02,97.92,97.22,97.84,39.28,6.19,23996.16,0.57,0.17
6733,2021-08-27,14750,21,MARNC750_L01A,1.0,0.15,95.83,97.01,97.04,16.53,3.33,6012.74,1.96,0.56
6734,2021-08-27,14750,22,MARNC750_L01B,1.0,0.12,93.33,96.72,94.81,23.58,2.34,13167.91,1.56,0.26
6735,2021-08-27,14750,23,MARNC750_L01C,1.0,0.31,86.97,100.0,90.1,16.33,2.77,5133.74,2.7,0.58
6736,2021-08-27,14750,31,MARNC750_L03A,1.0,0.04,97.05,94.32,97.61,25.58,3.05,92894.77,2.0,0.14
6737,2021-08-27,14750,32,MARNC750_L03B,1.0,0.08,99.08,98.46,99.6,21.99,2.82,70881.45,1.9,0.04
6738,2021-08-27,14750,33,MARNC750_L03C,1.0,0.1,98.14,98.08,98.27,16.1,3.0,57194.61,2.65,0.3
6739,2021-08-27,14751,21,MARNC751_L01A,0.99,0.3,83.33,98.73,94.44,18.69,2.38,10443.96,1.82,0.65
6740,2021-08-27,14751,22,MARNC751_L01B,0.97,1.33,,100.0,100.0,19.99,1.26,55.98,2.38,2.0
6741,2021-08-27,14751,23,MARNC751_L01C,0.97,2.77,95.8,100.0,96.27,16.98,2.5,6257.62,8.2,7.52
6742,2021-08-27,14751,31,MARNC751_L03A,1.0,0.06,59.82,100.0,77.94,22.55,3.48,94861.72,1.62,0.12
6743,2021-08-27,14751,32,MARNC751_L03B,1.0,0.09,100.0,100.0,100.0,26.53,1.54,445.8,1.18,0.0
6744,2021-08-27,14751,33,MARNC751_L03C,1.0,0.2,96.65,98.67,96.77,12.19,1.99,59301.62,7.52,0.39
6745,2021-08-27,14752,21,MARNA752_L01A,1.0,0.44,85.71,100.0,86.44,10.58,1.71,891.17,2.07,0.66
6746,2021-08-27,14752,22,MARNA752_L01B,1.0,0.11,100.0,100.0,92.62,18.91,1.57,8777.99,2.28,0.19
6747,2021-08-27,14752,23,MARNA752_L01C,,,,,,0.19,,0.0,,
6748,2021-08-27,14752,31,MARNA752_L03A,1.0,0.16,88.89,100.0,98.67,21.93,2.63,1235.99,1.89,0.12
6749,2021-08-27,14752,32,MARNA752_L03B,1.0,0.08,99.1,99.26,99.43,23.61,2.21,88044.1,2.19,0.1
6750,2021-08-27,14752,33,MARNA752_L03C,1.0,0.12,98.14,96.0,98.27,28.1,2.84,3976.16,2.71,0.29
6751,2021-08-27,14753,21,MARNA753_L01A,1.0,0.05,78.12,100.0,85.71,14.66,1.82,5513.22,1.77,0.2
6752,2021-08-27,14753,22,MARNA753_L01B,0.99,0.84,79.19,86.36,80.36,10.12,6.55,974.03,7.66,2.69
6753,2021-08-27,14753,23,MARNA753_L01C,0.99,0.75,89.53,96.97,91.67,21.18,2.35,18234.19,1.91,1.78
6754,2021-08-27,14753,31,MARNA753_L03A,1.0,0.08,78.12,100.0,98.46,18.56,3.51,63157.21,1.45,0.09
6755,2021-08-27,14753,32,MARNA753_L03B,1.0,0.24,91.97,83.57,94.91,14.12,2.8,33598.98,7.44,0.51
6756,2021-08-27,14753,33,MARNA753_L03C,1.0,0.21,97.99,97.41,98.19,6.24,2.85,106557.07,5.97,0.37
6757,2021-08-27,14754,21,MARNA754_L01A,1.0,0.07,,100.0,96.43,25.3,1.82,3780.48,0.91,0.24
6758,2021-08-27,14754,22,MARNA754_L01B,1.0,0.0,70.59,100.0,82.22,13.38,1.48,48.47,1.0,1.44
6759,2021-08-27,14754,23,MARNA754_L01C,0.95,2.63,,,85.71,8.86,1.27,17.71,1.17,2.63
6760,2021-08-27,14754,31,MARNA754_L03A,1.0,0.06,,99.31,99.41,27.23,2.09,98371.32,0.88,0.08
6761,2021-08-27,14754,32,MARNA754_L03B,1.0,0.0,97.92,100.0,99.5,23.99,2.71,3322.03,1.02,0.08
6762,2021-08-27,14754,33,MARNA754_L03C,1.0,0.0,100.0,,100.0,30.56,2.23,5868.69,1.08,0.0
6763,2021-08-27,14755,21,MARNA755_L01A,1.0,0.0,68.0,100.0,91.01,40.03,4.15,1966.87,0.56,0.39
6764,2021-08-27,14755,22,MARNA755_L01B,1.0,0.14,85.52,99.36,86.9,11.54,1.94,17323.26,1.93,0.45
6765,2021-08-27,14755,23,MARNA755_L01C,1.0,0.67,100.0,75.0,96.61,32.07,10.99,586.19,0.66,3.15
6766,2021-08-27,14755,31,MARNA755_L03A,1.0,0.03,85.71,100.0,99.87,31.02,3.95,48849.27,0.5,0.05
6767,2021-08-27,14755,32,MARNA755_L03B,1.0,0.03,98.41,99.61,98.55,22.58,2.8,85126.96,1.31,0.12
6768,2021-08-27,14755,33,MARNA755_L03C,1.0,0.0,99.03,100.0,99.53,44.52,5.18,28460.59,0.44,0.02
6769,2021-08-27,14756,21,MARSC756_L01A,1.0,0.22,95.89,100.0,94.88,6.86,2.41,18917.99,3.43,0.71
6770,2021-08-27,14756,22,MARSC756_L01B,1.0,0.22,82.93,,83.33,7.78,1.91,1643.96,1.42,0.49
6771,2021-08-27,14756,23,MARSC756_L01C,1.0,0.06,93.0,100.0,91.91,10.12,3.29,104320.33,2.35,0.1
6772,2021-08-27,14756,31,MARSC756_L03A,1.0,0.18,80.42,99.14,96.44,22.86,3.02,22985.12,1.53,0.49
6773,2021-08-27,14756,32,MARSC756_L03B,1.0,0.12,68.63,96.0,86.0,15.81,7.7,11368.48,1.41,0.3
6774,2021-08-27,14756,33,MARSC756_L03C,1.0,0.09,95.88,100.0,98.29,13.91,3.96,10613.94,4.67,0.35
6775,2021-08-27,14757,21,MARSA757_L01A,1.0,0.25,97.69,97.3,97.42,15.97,2.19,15374.36,3.97,0.61
6776,2021-08-27,14757,22,MARSA757_L01B,0.99,0.24,94.89,98.84,95.45,16.43,1.9,24100.81,2.63,0.9
6777,2021-08-27,14757,23,MARSA757_L01C,0.99,0.26,97.2,100.0,97.8,26.27,2.6,27354.21,2.26,0.98
6778,2021-08-27,14757,31,MARSA757_L03A,1.0,0.06,97.31,99.0,97.52,10.47,2.69,59514.54,4.32,0.42
6779,2021-08-27,14757,32,MARSA757_L03B,1.0,0.04,96.75,99.53,97.9,16.59,3.29,102081.94,2.52,0.12
6780,2021-08-27,14757,33,MARSA757_L03C,1.0,0.03,98.21,99.11,98.36,12.47,3.26,133757.22,2.72,0.11
6781,2021-08-27,14758,21,MARCE758_L01A,1.0,0.05,96.33,100.0,96.33,8.13,2.68,10319.84,1.28,0.43
6782,2021-08-27,14758,22,MARCE758_L01B,1.0,0.16,97.2,95.74,97.68,13.54,3.09,8913.52,1.14,1.35
6783,2021-08-27,14758,23,MARCE758_L01C,1.0,0.18,88.22,96.25,95.99,8.86,3.12,4882.51,2.67,0.6
6784,2021-08-27,14758,31,MARCE758_L03A,1.0,0.03,97.79,100.0,98.75,13.9,3.25,28564.66,1.07,0.31
6785,2021-08-27,14758,32,MARCE758_L03B,1.0,0.1,97.62,100.0,98.04,14.34,3.27,49914.16,1.36,0.64
6786,2021-08-27,14758,33,MARCE758_L03C,1.0,0.05,97.29,100.0,97.76,14.75,3.07,49548.27,2.11,0.51
6787,2021-08-27,14758,41,MARCE758_L07A,1.0,0.05,97.55,95.83,98.34,44.48,2.38,8487.93,0.99,0.42
6788,2021-08-27,14758,42,MARCE758_L07B,1.0,0.0,98.45,100.0,99.07,46.13,4.28,7223.92,0.63,0.43
6789,2021-08-27,14758,43,MARCE758_L07C,1.0,0.0,98.15,100.0,98.99,45.53,4.27,4097.79,0.5,0.32
6790,2021-08-27,14759,21,MARSC759_L01A,1.0,0.08,73.74,100.0,89.8,9.95,4.11,9531.61,0.96,0.86
6791,2021-08-27,14759,22,MARSC759_L01B,1.0,0.05,94.77,100.0,95.08,14.36,5.78,7330.64,0.64,1.02
6792,2021-08-27,14759,23,MARSC759_L01C,1.0,0.08,85.92,97.6,93.44,12.29,2.88,44387.12,0.68,0.26
6793,2021-08-27,14759,31,MARSC759_L03A,1.0,0.05,95.93,100.0,99.08,8.68,4.33,62187.99,0.53,0.11
6794,2021-08-27,14759,32,MARSC759_L03B,1.0,0.01,97.92,100.0,98.19,9.73,4.27,79134.45,0.5,0.33
6795,2021-08-27,14759,33,MARSC759_L03C,1.0,0.01,90.26,100.0,94.06,14.08,3.39,63355.23,0.47,0.18
6796,2021-08-27,14760,21,MARCE760_L01A,1.0,0.22,41.26,98.44,44.41,6.34,2.61,11220.03,2.72,1.97
6797,2021-08-27,14760,22,MARCE760_L01B,1.0,0.07,80.53,100.0,86.26,14.64,2.96,9151.67,1.47,1.14
6798,2021-08-27,14760,23,MARCE760_L01C,1.0,0.13,97.45,,97.66,8.35,2.42,9235.16,5.66,1.07
6799,2021-08-27,14760,31,MARCE760_L03A,1.0,0.18,91.72,97.18,93.85,7.19,2.18,43715.9,2.55,0.27
6800,2021-08-27,14760,32,MARCE760_L03B,1.0,0.05,92.56,98.04,95.46,13.14,3.5,35009.38,1.23,0.43
6801,2021-08-27,14760,33,MARCE760_L03C,1.0,0.16,95.36,97.14,96.74,6.18,2.81,42248.37,6.5,0.59
6802,2021-08-27,14761,21,MARCE761_L01A,1.0,0.04,96.0,,98.82,24.85,5.27,2220.37,0.15,0.25
6803,2021-08-27,14761,22,MARCE761_L01B,1.0,0.0,97.73,,99.31,36.83,5.51,492.28,0.16,0.18
6804,2021-08-27,14761,23,MARCE761_L01C,1.0,0.0,100.0,,100.0,39.3,1.61,15.38,0.14,0.0
6805,2021-08-27,14761,31,MARCE761_L03A,1.0,0.03,92.31,100.0,99.72,27.16,6.64,33852.69,0.19,0.07
6806,2021-08-27,14761,32,MARCE761_L03B,1.0,0.01,97.93,,99.79,41.66,6.66,5901.95,0.19,0.08
6807,2021-08-27,14761,33,MARCE761_L03C,1.0,0.0,98.7,,99.72,65.01,4.62,618.04,0.16,0.06
6808,2021-08-27,14762,21,MARSC762_L01A,0.99,0.36,92.59,100.0,92.43,6.43,2.81,54095.96,7.69,0.96
6809,2021-08-27,14762,22,MARSC762_L01B,0.97,3.0,95.54,,92.06,35.57,1.7,20157.66,3.9,14.21
6810,2021-08-27,14762,23,MARSC762_L01C,0.99,0.22,94.68,100.0,94.83,12.25,7.88,3722.93,2.4,0.64
6811,2021-08-27,14762,33,MARSC762_L03C,1.0,0.09,91.64,100.0,91.64,22.77,4.73,34856.57,1.43,0.14
6812,2021-08-27,14763,21,MARSC763_L01A,1.0,0.0,73.81,100.0,77.11,12.34,3.51,692.45,1.81,6.69
6813,2021-08-27,14763,22,MARSC763_L01B,1.0,0.16,80.94,91.67,82.1,11.55,2.29,4292.87,2.67,1.36
6814,2021-08-27,14763,23,MARSC763_L01C,1.0,0.02,54.55,100.0,59.13,14.86,5.34,10762.02,1.69,1.31
6815,2021-08-27,14763,31,MARSC763_L03A,1.0,0.07,99.04,100.0,99.14,20.83,3.71,16600.15,1.52,0.41
6816,2021-08-27,14763,32,MARSC763_L03B,1.0,0.12,92.78,98.66,93.63,10.57,3.79,52121.65,2.52,0.49
6817,2021-08-27,14763,33,MARSC763_L03C,1.0,0.03,98.32,100.0,98.38,14.36,4.61,82891.03,2.02,0.64
6818,2021-08-27,14764,21,MARCE764_L01A,1.0,0.03,95.87,90.0,97.84,1.68,3.69,12075.48,0.65,0.11
6819,2021-08-27,14764,22,MARCE764_L01B,1.0,0.0,97.03,96.77,97.5,11.51,2.64,9619.91,0.77,0.24
6820,2021-08-27,14764,23,MARCE764_L01C,1.0,0.04,96.7,83.33,97.4,4.74,4.8,2471.88,1.3,1.37
6821,2021-08-27,14764,31,MARCE764_L03A,1.0,0.06,95.03,97.67,97.83,0.96,3.73,87602.68,0.73,0.11
6822,2021-08-27,14764,32,MARCE764_L03B,1.0,0.11,97.48,98.96,97.74,5.1,3.55,57983.92,1.33,0.27
6823,2021-08-27,14764,33,MARCE764_L03C,1.0,0.15,96.86,100.0,97.34,2.97,4.6,20753.08,2.06,0.57
6824,2021-08-27,14765,21,MARCE765_L01A,1.0,0.09,97.46,,99.48,11.37,4.83,10559.79,1.76,0.48
6825,2021-08-27,14765,22,MARCE765_L01B,1.0,0.0,95.96,100.0,98.19,21.39,8.75,3876.31,0.54,0.93
6826,2021-08-27,14765,23,MARCE765_L01C,1.0,0.01,97.93,100.0,98.35,14.2,4.59,6039.31,1.27,1.0
6827,2021-08-27,14765,31,MARCE765_L03A,1.0,0.25,95.08,81.82,99.47,7.79,2.92,39410.55,3.5,0.55
6828,2021-08-27,14765,32,MARCE765_L03B,1.0,0.05,98.54,100.0,98.99,14.55,8.67,20219.07,0.99,0.72
6829,2021-08-27,14765,33,MARCE765_L03C,1.0,0.05,97.49,100.0,98.18,10.68,6.49,45112.54,1.14,0.38
6830,2021-08-27,14766,21,MARCE766_L01A,1.0,0.0,96.2,100.0,96.44,23.89,2.84,3489.46,0.5,0.31
6831,2021-08-27,14766,22,MARCE766_L01B,1.0,0.0,96.52,100.0,97.07,29.74,3.11,1122.84,0.36,0.53
6832,2021-08-27,14766,23,MARCE766_L01C,1.0,0.0,94.3,100.0,93.4,24.73,3.09,1771.55,0.43,0.8
6833,2021-08-27,14766,31,MARCE766_L03A,1.0,0.04,97.76,100.0,97.85,21.1,3.78,51918.38,0.82,0.28
6834,2021-08-27,14766,32,MARCE766_L03B,1.0,0.02,91.19,100.0,96.97,17.08,3.94,34691.26,0.85,0.19
6835,2021-08-27,14766,33,MARCE766_L03C,1.0,0.03,96.55,100.0,97.69,23.32,3.33,23296.9,0.44,0.14
6836,2021-08-27,14767,21,MARCE767_L01A,1.0,0.0,97.48,,98.22,33.52,6.37,768.41,0.48,0.54
6837,2021-08-27,14767,22,MARCE767_L01B,1.0,0.05,97.01,,97.91,15.59,3.28,2989.77,1.15,0.57
6838,2021-08-27,14767,23,MARCE767_L01C,1.0,0.03,97.91,,98.3,25.48,5.1,3176.8,0.52,0.53
6839,2021-08-27,14767,31,MARCE767_L03A,1.0,0.08,98.16,,98.52,24.76,3.63,3967.86,0.46,0.51
6840,2021-08-27,14767,32,MARCE767_L03B,1.0,0.03,97.29,100.0,98.09,14.83,3.51,28695.59,0.9,0.22
6841,2021-08-27,14767,33,MARCE767_L03C,1.0,0.03,98.47,100.0,98.56,25.76,4.53,33887.74,0.79,0.43
6842,2021-08-27,14768,21,MARCE768_L01A,1.0,0.17,93.16,97.35,95.65,11.23,2.32,18036.37,1.85,0.33
6843,2021-08-27,14768,22,MARCE768_L01B,1.0,0.18,68.01,97.56,76.06,8.75,2.61,23658.19,2.29,0.64
6844,2021-08-27,14768,23,MARCE768_L01C,1.0,0.11,80.08,100.0,84.77,12.57,3.02,20273.47,1.4,0.81
6845,2021-08-27,14768,31,MARCE768_L03A,1.0,0.09,91.12,100.0,92.47,10.88,2.85,77759.25,1.71,0.42
6846,2021-08-27,14768,32,MARCE768_L03B,1.0,0.05,96.58,95.24,97.52,15.48,3.18,60592.76,1.0,0.18
6847,2021-08-27,14768,33,MARCE768_L03C,1.0,0.2,93.5,100.0,95.48,5.83,2.29,76338.66,1.68,0.54
6848,2021-08-27,14768,41,MARCE768_L07A,1.0,0.04,97.74,97.9,98.5,39.26,3.63,63137.15,1.73,0.34
6849,2021-08-27,14768,42,MARCE768_L07B,1.0,0.02,97.89,98.64,98.76,32.41,3.46,86083.47,1.43,0.27
6850,2021-08-27,14768,43,MARCE768_L07C,1.0,0.04,96.81,95.77,95.08,14.34,3.02,113091.06,2.35,0.33
6851,2021-08-27,14769,21,MARCE769_L01A,1.0,0.22,92.34,100.0,93.24,11.85,1.73,751.9,2.06,1.09
6852,2021-08-27,14769,22,MARCE769_L01B,1.0,0.11,90.95,85.19,93.17,18.87,2.12,4683.98,1.2,0.9
6853,2021-08-27,14769,23,MARCE769_L01C,0.99,0.89,71.29,93.94,76.49,11.39,3.3,2163.55,0.94,2.76
6854,2021-08-27,14769,31,MARCE769_L03A,1.0,0.0,98.75,100.0,97.92,10.0,2.89,916.14,1.22,0.1
6855,2021-08-27,14769,32,MARCE769_L03B,1.0,0.05,85.18,98.7,93.85,21.58,2.58,64743.72,1.11,0.18
6856,2021-08-27,14769,33,MARCE769_L03C,1.0,0.11,86.02,97.73,92.77,25.16,2.68,49844.06,0.89,0.42
6857,2021-08-27,14770,21,MARNA770_L01A,1.0,0.06,83.33,100.0,88.71,15.63,1.72,1739.23,1.11,0.37
6858,2021-08-27,14770,22,MARNA770_L01B,1.0,0.41,98.55,100.0,99.01,6.26,1.59,14.59,0.56,0.41
6859,2021-08-27,14770,23,MARNA770_L01C,1.0,0.1,93.65,,96.14,16.03,1.78,492.44,0.83,0.6
6860,2021-08-27,14770,31,MARNA770_L03A,1.0,0.07,96.92,100.0,99.54,22.62,6.27,15278.82,0.69,0.03
6861,2021-08-27,14770,32,MARNA770_L03B,1.0,0.08,98.08,100.0,98.47,14.24,2.87,40658.1,2.21,0.23
6862,2021-08-27,14770,33,MARNA770_L03C,1.0,0.13,97.47,100.0,99.57,20.12,8.72,2828.64,0.5,0.06
6863,2021-08-27,14771,21,MARNA771_L01A,1.0,0.12,69.64,100.0,81.32,24.43,2.36,4089.35,1.97,0.44
6864,2021-08-27,14771,22,MARNA771_L01B,1.0,0.42,94.31,100.0,94.3,23.8,2.12,11177.49,1.7,0.75
6865,2021-08-27,14771,23,MARNA771_L01C,1.0,0.11,94.36,97.75,93.35,15.52,5.94,15624.76,1.91,0.24
6866,2021-08-27,14771,31,MARNA771_L03A,1.0,0.05,95.6,100.0,98.13,37.65,2.95,48341.23,1.75,0.08
6867,2021-08-27,14771,32,MARNA771_L03B,1.0,0.11,58.99,100.0,62.99,23.91,4.16,78105.55,1.46,0.81
6868,2021-08-27,14771,33,MARNA771_L03C,1.0,0.04,76.66,98.96,82.31,17.4,3.11,122036.11,1.88,0.12
6869,2021-08-27,14772,21,MARNA772_L01A,1.0,0.39,92.23,95.19,94.39,4.17,6.11,9116.4,3.18,0.79
6870,2021-08-27,14772,22,MARNA772_L01B,1.0,0.3,86.7,98.95,92.37,7.06,2.59,19616.29,2.14,0.56
6871,2021-08-27,14772,23,MARNA772_L01C,1.0,0.4,27.73,100.0,40.5,4.57,2.0,4458.15,2.12,0.98
6872,2021-08-27,14772,31,MARNA772_L03A,1.0,0.09,98.42,98.04,98.47,6.8,3.01,87885.04,2.65,0.33
6873,2021-08-27,14772,32,MARNA772_L03B,1.0,0.12,98.2,100.0,98.39,11.07,2.7,172133.26,2.27,0.2
6874,2021-08-27,14772,33,MARNA772_L03C,1.0,0.08,51.51,100.0,54.15,6.28,2.57,87388.69,1.98,0.29
6875,2021-08-27,14772,41,MARNA772_L07A,1.0,0.02,98.3,98.15,99.47,32.57,2.84,53700.23,3.67,0.46
6876,2021-08-27,14772,42,MARNA772_L07B,1.0,0.03,95.59,98.58,100.0,28.93,3.37,62568.82,2.82,0.1
6877,2021-08-27,14772,43,MARNA772_L07C,1.0,0.02,96.77,99.33,0.0,12.87,3.02,55720.21,1.85,0.06
6878,2021-08-27,14773,21,MARNC773_L01A,1.0,0.34,100.0,100.0,100.0,13.54,4.74,2908.46,1.56,0.62
6879,2021-08-27,14773,22,MARNC773_L01B,0.99,0.33,95.77,95.12,96.69,9.57,3.1,474.85,2.89,0.74
6880,2021-08-27,14773,23,MARNC773_L01C,1.0,0.07,96.39,91.3,96.85,22.82,2.5,7093.82,2.43,0.33
6881,2021-08-27,14773,31,MARNC773_L03A,1.0,0.02,97.5,97.5,98.13,40.61,4.66,31215.46,1.45,2.95
6882,2021-08-27,14773,32,MARNC773_L03B,1.0,0.04,93.06,98.75,93.94,16.11,2.64,4580.83,2.11,0.33
6883,2021-08-27,14773,33,MARNC773_L03C,,,,,,,,0.0,,
6884,2021-08-27,14774,21,MARCE774_L01A,1.0,0.23,95.81,98.78,96.24,8.22,3.05,13447.64,3.22,0.66
6885,2021-08-27,14774,22,MARCE774_L01B,1.0,0.06,86.89,100.0,90.3,16.88,2.07,9331.01,1.27,1.0
6886,2021-08-27,14774,23,MARCE774_L01C,1.0,0.06,83.15,98.47,90.56,7.0,2.53,60817.25,2.3,0.24
6887,2021-08-27,14774,31,MARCE774_L03A,1.0,0.07,98.03,98.82,98.14,12.34,3.3,51515.7,2.02,0.63
6888,2021-08-27,14774,32,MARCE774_L03B,1.0,0.04,96.29,95.83,96.69,16.06,5.79,56548.33,1.34,0.51
6889,2021-08-27,14774,33,MARCE774_L03C,,,,,,,,0.0,,
6890,2021-08-27,14774,41,MARCE774_L07A,1.0,0.05,95.89,98.02,99.46,40.63,2.28,31653.01,1.92,0.29
6891,2021-08-27,14774,42,MARCE774_L07B,1.0,0.07,97.57,100.0,98.7,38.09,1.74,2046.58,1.53,0.73
6892,2021-08-27,14774,43,MARCE774_L07C,1.0,0.02,96.96,98.23,99.5,57.3,2.92,22954.8,0.57,0.18
6893,2021-08-27,14775,21,MARCE775_L01A,1.0,0.14,82.14,100.0,96.62,8.68,5.65,11862.19,0.54,0.88
6894,2021-08-27,14775,22,MARCE775_L01B,1.0,0.1,97.34,96.3,98.06,9.89,6.86,23723.28,0.44,0.7
6895,2021-08-27,14775,23,MARCE775_L01C,1.0,0.0,97.49,100.0,98.42,8.03,4.32,10981.27,0.45,0.3
6896,2021-08-27,14775,31,MARCE775_L03A,1.0,0.12,98.09,100.0,98.36,10.7,4.16,33040.05,0.84,0.79
6897,2021-08-27,14775,32,MARCE775_L03B,1.0,0.24,78.42,93.75,95.75,5.48,3.17,67152.98,0.54,0.56
6898,2021-08-27,14775,33,MARCE775_L03C,1.0,0.09,93.44,,97.09,8.13,4.0,58660.35,0.48,0.25
6899,2021-08-27,14775,41,MARCE775_L07A,1.0,0.01,98.12,95.24,98.76,17.61,4.93,64384.04,0.45,0.46
6900,2021-08-27,14775,42,MARCE775_L07B,1.0,0.01,97.82,98.48,98.42,16.08,3.83,152572.97,0.4,0.22
6901,2021-08-27,14775,43,MARCE775_L07C,1.0,0.01,97.34,100.0,99.0,14.85,3.95,87657.71,0.37,0.15
6902,2021-08-27,14776,21,MARSC776_L01A,1.0,0.22,94.8,100.0,95.1,10.06,3.91,12503.35,2.08,0.79
6903,2021-08-27,14776,22,MARSC776_L01B,0.99,0.49,96.55,98.0,97.03,9.6,2.56,17354.57,2.77,1.51
6904,2021-08-27,14776,23,MARSC776_L01C,0.98,1.69,92.75,100.0,91.4,8.51,1.78,3253.55,3.53,8.88
6905,2021-08-27,14776,31,MARSC776_L03A,1.0,0.06,96.11,100.0,95.68,8.87,2.51,52772.88,3.18,0.26
6906,2021-08-27,14776,32,MARSC776_L03B,1.0,0.13,97.93,97.73,97.95,5.11,2.8,152758.7,3.24,0.36
6907,2021-08-27,14776,33,MARSC776_L03C,1.0,0.09,93.25,97.56,92.89,4.85,2.38,128128.81,3.1,0.19
6908,2021-08-27,14776,41,MARSC776_L07A,1.0,0.01,98.2,98.62,98.12,44.13,3.7,42898.4,2.78,0.3
6909,2021-08-27,14776,42,MARSC776_L07B,1.0,0.02,98.0,97.55,98.74,36.08,3.05,123966.46,3.16,0.23
6910,2021-08-27,14776,43,MARSC776_L07C,1.0,0.01,98.0,97.6,97.94,30.74,2.69,74973.79,2.82,0.2
6911,2021-08-27,14777,21,MARSC777_L01A,1.0,0.14,69.74,90.91,69.26,12.92,4.62,4431.59,5.27,2.57
6912,2021-08-27,14777,22,MARSC777_L01B,0.97,1.56,79.58,91.67,84.09,20.66,2.2,2959.79,1.97,5.42
6913,2021-08-27,14777,23,MARSC777_L01C,0.99,0.2,95.95,92.5,95.74,13.82,2.83,10843.06,3.54,1.04
6914,2021-08-27,14777,31,MARSC777_L03A,1.0,0.14,96.26,85.71,96.31,10.13,2.44,41751.45,4.68,0.61
6915,2021-08-27,14777,32,MARSC777_L03B,1.0,0.07,43.67,92.0,57.96,10.54,3.76,57637.67,2.0,0.26
6916,2021-08-27,14777,33,MARSC777_L03C,1.0,0.11,96.04,100.0,96.12,9.05,3.06,88716.42,3.73,0.66
6917,2021-08-27,14777,41,MARSC777_L07A,1.0,0.05,97.36,100.0,100.0,56.51,1.65,6376.01,1.73,0.3
6918,2021-08-27,14777,42,MARSC777_L07B,1.0,0.02,97.78,100.0,100.0,58.68,2.87,11137.21,1.48,0.16
6919,2021-08-27,14777,43,MARSC777_L07C,1.0,0.1,98.04,97.7,97.77,46.57,2.28,36373.74,2.48,0.68
6920,2021-08-27,14778,21,MARSC778_L01A,0.99,0.47,100.0,100.0,100.0,25.24,1.74,29.23,0.97,0.47
6921,2021-08-27,14778,22,MARSC778_L01B,0.95,0.0,50.0,0.0,75.0,6.19,1.53,6.66,1.1,13.33
6922,2021-08-27,14778,31,MARSC778_L03A,1.0,0.0,91.55,100.0,91.36,45.15,4.37,5135.01,1.15,0.1
6923,2021-08-27,14778,32,MARSC778_L03B,1.0,0.0,,100.0,100.0,11.48,1.93,4.34,0.5,0.0
6924,2021-08-27,14778,33,MARSC778_L03C,1.0,0.02,100.0,99.12,100.0,29.16,3.55,93598.01,1.7,0.05
6925,2021-08-27,14780,21,MARNC780_L01A,1.0,0.47,87.64,98.36,93.79,23.34,2.4,6111.01,3.08,1.06
6926,2021-08-27,14780,22,MARNC780_L01B,0.99,1.64,94.85,100.0,96.94,24.93,3.21,744.41,1.74,2.98
6927,2021-08-27,14780,23,MARNC780_L01C,1.0,0.15,97.01,100.0,98.0,26.79,6.52,2263.02,1.59,1.91
6928,2021-08-27,14780,31,MARNC780_L03A,1.0,0.0,98.08,100.0,99.75,56.24,6.9,103599.68,1.24,0.04
6929,2021-08-27,14780,32,MARNC780_L03B,1.0,0.15,92.54,98.25,98.33,43.71,4.93,54706.27,1.06,0.23
